name,venues,deceased,photo_url,bio,bio_source,gap_fill_added
Ray Ellin,nycc,,https://newyorkcomedyclub.com/img/imagetest/good-fiverr-0r1a4866-high-res-jpg-e2b710df-good-fiverr-0r1a4866-high-res-jpg.jpg?1702410031,"Besides being a self-proclaimed expert on Barry Manilow and Little House on the Prairie, Ray Ellin is a host, comedian, producer, and writer. He is the host of the upcoming tv show Trivia Truck, and t",nycc,no
Dante Nero,"nycc,the_stand",,https://newyorkcomedyclub.com/img/comedians/dante-nero-a1590996-thumb-image.jpg?1555011802,"Dante Nero is a comedian, born and bred in Brooklyn, New York. A trained martial artist, Nero dabbled in various fields before turning to comedy. He earned a fencing scholarship to SUNY New Paltz, bef",nycc,no
Maria Heinegg,nycc,,https://newyorkcomedyclub.com/img/events/maria-heinegg-B46A4793-6-483c0cfe-thumb-image.jpg?1584220325,"Maria Heinegg is a comedian, writer and actress who has been seen on Bravo, Spike TV and heard on Sirius radio. She's been featured in the New York Comedy Festival, Bridgetown Comedy Festival, High Mu",nycc,no
Cort McCown,nycc,,https://newyorkcomedyclub.com/img/comedians/Cort-Headshot2-cd840ac7-thumb-image.jpg?1717256169,Cort McCown is an American actor and comedian. McCown debuted on the 1985 hit film Teen Wolf with a role as one of Michael J. Fox's basketball teammates. He followed that with a supporting role as Qui,nycc,no
Paul Virzi,"nycc,the_stand",,https://newyorkcomedyclub.com/img/events/PaulVirziHeadshot-ALT-32650d8a-thumb-image.jpg?1650560724,"Paul Virzi is fresh off the release of his critically acclaimed Netflix special, ""Nocturnal Admissions,"" directed by Pete Davidson, which received rave reviews from both his fans and peers alike. Curr",nycc,no
Jo Firestone,nycc,,https://newyorkcomedyclub.com/img/comedians/jo-firestone-bc580a97-thumb-image.jpg?1543596892,"Jo Firestone is a Brooklyn-based comedian who can be seen on The Tonight Show Starring Jimmy Fallon, Joe Pera Talks With You, High Maintenance, Shrill, The Chris Gethard Show, and more. She can be hea",nycc,no
Nate Craig,nycc,,https://newyorkcomedyclub.com/img/comedians/2023-04-20-BGCC-NateCraig-Citone-0579-cfcd0fc0-thumb-image.jpg?1710419476,"An internationally touring headliner, Nate is a paid regular at the LA Comedy Store and NY Comedy Cellar among others. Most recently he appears in the hit Netflix movie ""Old Dads"". He also played Jona",nycc,no
H. Foley,nycc,,https://newyorkcomedyclub.com/img/comedians/h-foley-826e086f-thumb-image.jpg?1687363654,"The co-host of the Are You Garbage? Podcast. H.Foley is a New York based comedian, actor and podcaster. Foley fuses personal stories and hilarious observations in a unique, charismatic package. He has",nycc,no
Negin Farsad,nycc,,https://newyorkcomedyclub.com/img/imagetest/negin-jpg-97610929-negin-jpg.jpg?1619721194,"Negin Farsad was named one of the 50 Funniest Women by Huffington Post, one of the 10 Best Feminist Comedians by Paper Magazine, and was selected as a TEDFellow and gave a TEDTalk for her work in soci",nycc,no
Erin Jackson,nycc,,https://newyorkcomedyclub.com/img/imagetest/erin-jackson-comedian-headshot-2023a-jpg-8f681416-erin-jackson-comedian-headshot-2023a-jpg.jpg?1750715386,"Erin Jackson is one of the fastest-rising comedians in New York City. She's a fixture in the city’s top comedy clubs and made her Netflix debut on Season 2 of ""Tiffany Haddish Presents: They Ready."" E",nycc,no
Mike Vecchione,"nycc,the_stand",,https://newyorkcomedyclub.com/img/events/Mike-Vecchione-new-Headshot-Indoors-Sitting-Smiling-hi-res-5b251b68-thumb-image.jpg?1673292887,"Mike Vecchione is a New York City based Comedian, who has been performing in the city clubs and across the country, for more than 20 years. A former special education teacher, Mike got his start in Ph",nycc,no
Erin Foley,nycc,,https://newyorkcomedyclub.com/img/comedians/erin-foley-a2a2099d-thumb-image.jpg?1540492904,"Erin Foley is an amazing comedic actress, comedian, and writer. Foley is the host of Mixologist And A Movie on Lifetime and is a cast member on season one of How to Be A Grown-Up on Tru Tv. As a seaso",nycc,no
Nore Davis,"nycc,the_stand",,https://newyorkcomedyclub.com/img/comedians/Untitled-design-2-f8410bf0-thumb-image.jpg?1740780932,Nore Davis is a New York City based stand-up comedian who delivers an energetic performance filled with witty quips and sharp punch lines. Davis’s style hones the perfect balance between observational,nycc,no
Simeon Goodson,"nycc,the_stand,comedy_cellar",,https://newyorkcomedyclub.com/img/imagetest/simeon-goodson-d5e30b53-thumb-image.jpg?1479710175,"Known to colleagues and audiences as ""Sim,"" Simeon Goodson is a native son of Brooklyn who's been hitting the city's comedy clubs, bars, and taverns since 2004 in pursuit of a dream. He has performed ",nycc,no
Hasan Minhaj,nycc,,https://newyorkcomedyclub.com/img/comedians/Hasan-Minhaj-aa7409d6-thumb-image.jpg?1686001247,"Hasan Minhaj is an American comedian, writer, producer, political commentator, actor, and television host. Born of Indian descent, much of Minhaj's comedy centers around his takes on Indian culture an",nycc,no
Abby Rosenquist,the_stand,,https://thestandnyc.com/images/comedians/_square/26-og.jpg,"Abby Rosenquist started performing stand up while pursuing a degree in construction engineering at the University of Nebraska. Since graduation her dark, fast paced comedy has gotten her invited to pe",stand,no
Adam Carolla,the_stand,,https://thestandnyc.com/images/comedians/_square/Adam_Carolla.jpg,"Adam Carolla is a stand-up comedian, podcaster, TV host, and author. He hosted The Adam Carolla Show podcast, one of the most downloaded podcasts. He co-hosted The Man Show and Loveline.",nycc,no
Adam Ferrara,the_stand,,https://thestandnyc.com/images/comedians/_square/adamferrara.jpg,"Adam Ferrara the Actor/Comedian who Entertainment Weekly dubbed “Hilarious,” is currently starring on CBS's All Access show, Why Women Kill with Ginnifer Goodwin, Lucy Liu and an all star cast. Also c",stand,no
Adam Friedland,the_stand,,https://thestandnyc.com/images/comedians/_square/adam.jpg,"Adam Friedland was a comic in DC for years before moving on to New York. He is the host of the live sketch and stand-up comedy show, Funny Moms. Adam is also one of the three hosts of the popular podc",stand,no
Adrienne Iapalucci,the_stand,,https://thestandnyc.com/images/comedians/_square/Adrienne_Iapalucci_1.jpg,"Born and bred in the Bronx, Adrienne Iapalucci's skewed look on life is reflected in her unique brand of intelligent comedy. Her dark sense of humor is enhanced by her political incorrectness and coun",stand,no
Ahmed Ahmed,the_stand,,https://thestandnyc.com/images/comedians/_square/Ahmed_Ahmed.jpg,"Egyptian-American actor, comedian, producer, and director Ahmed Ahmed is one of the most diverse, multi-faceted talents in the entertainment industry today. In 2014, he can be seen starring as “Ahmed”",stand,no
Aida Rodriguez,the_stand,,https://thestandnyc.com/images/comedians/_square/19-og.jpeg,Aida Rodriguez is a stand-up comedian and actress. She appeared on Showtime's Tiffany Haddish Presents: They Ready and The Tonight Show. Known for her comedy about her multicultural Puerto Rican and D,nycc,no
Aldo Campana,the_stand,,https://thestandnyc.com/images/comedians/_square/aldo.jpeg,"Aldo Campana is a stand-up comedian based in Phoenix, Arizona. He writes jokes about his upbringing in the city and learning the ropes of becoming an adult. He enjoys skateboarding, weightlifting as w",stand,no
Alex English,"the_stand,comedy_cellar",,https://thestandnyc.com/images/comedians/_square/alexenglish.jpg,"Alex English is an Emmy-nominated writer who recently completed his third season writing on Saturday Night Live. Prior to joining SNL, he was a writer and performer on the National Lampoon Radio Hour ",stand,no
Alexis Guerreros,the_stand,,https://thestandnyc.com/images/comedians/_square/Alexis%2BGuerreros%2BHeadshot%2B%281%29.jpg,"Alexis survived growing up in Newark, NJ and a single Cuban mother with a mean left hook. After being laid-off from a horrible (but well paying) corporate job, Alexis started comedy and never looked b",stand,no
Ali Macofsky,the_stand,,https://thestandnyc.com/images/comedians/_square/Ali_Macofsky.jpg,Ali Macofsky is a stand-up comedian based in Los Angeles. She's appeared on Kill Tony and multiple podcasts. Known for her deadpan delivery and observations about millennial dating life.,nycc,no
Ali Siddiq,the_stand,,https://thestandnyc.com/images/comedians/_square/Ali_Siddiq.jpg,Ali Siddiq is a stand-up comedian known for his storytelling. His Comedy Central series Tales from the Hood and his stand-up specials showcase his journey from incarceration to comedy. His It's Bigger,nycc,no
Amber Nelson,the_stand,,https://thestandnyc.com/images/comedians/_square/31-og.png,,none,no
Aminah Imani,the_stand,,https://thestandnyc.com/images/comedians/_square/aminah.jpg,"Aminah Imani is a stand-up comedian, host, and actor who can be seen nightly at reputable comedy clubs and venues in New York city. Aminah’s notable performance at her alma mater, Howard University's ",stand,no
Amy Miller,the_stand,,,"Amy Miller is a stand-up comedian and podcaster based in Los Angeles. She's appeared on @midnight, Doug Loves Movies, and performs at clubs across the country.",nycc,no
Andre De Freitas,"the_stand,comedy_cellar",,/photos/andre_de_freitas.jpg,"André De Freitas is a critically acclaimed and award-winning comedian known for his sharp, personal comedy and global perspective. He has performed across Europe, the U.S., Dubai, and Australia — wher",stand,no
Andre Kim,the_stand,,https://thestandnyc.com/images/comedians/_square/Andre_Kim_1.jpeg,"Andre Kim is a Stand Up Comedian from Queens, New York. This queens native has an observational style that relates to people of all ages. The Korean-American performer has also served as an opening ac",stand,no
Andrew Casertano,the_stand,,,"Andrew Casertano is a comedian living and working in Brooklyn, NY. He has been featured in the New York Comedy Festival sponsored by Comedy Central and has been entertaining audiences all over the New",stand,no
Anjelica Scannura,the_stand,,/photos/anjelica_scannura.jpg,"Anjelica Scannura is a 2025 Just For Laughs New Face of Stand-Up, and the first Canadian woman to win the Boston Comedy Festival. She recently also won the Jersey City Comedy Festival, and has perform",stand,no
Anna Roisman,the_stand,,https://thestandnyc.com/images/comedians/_square/roismananna2026.jpg,"Anna Roisman is a comedian, actress, host, writer and content creator known for her sharp wit, viral comedy videos and spot-on celebrity impressions - including fan favorites like Kris Jenner, Steve f",stand,no
Annie Lederman,the_stand,,/photos/annie_lederman.png,"Annie Lederman is a stand-up comedian, actress, and podcast host. She's appeared on MTV, Comedy Central, and multiple podcasts. She co-hosts the podcast Meanspiration and performs at clubs across the ",nycc,no
April Macie,the_stand,,/photos/april_macie.jpg,April Macie is a stand-up comedian. She was a finalist on Last Comic Standing and has appeared on multiple TV shows. She tours nationally as a headliner.,nycc,no
Aristotle Athiras,the_stand,,,Aristotle Athiras is a stand-up comedian and actor. He appeared on Saturday Night Live and performs at clubs in NYC.,nycc,no
Asad Benbow,the_stand,,,"Asad Benbow is a New York based stand up comedian, who will be seen on the upcoming season of ""Wild N' Out"", where won the “Rookie of The Year” title. He also was a “Comic to Watch” in the 2023 New Yo",stand,no
Ashima Franklin,the_stand,,,"Originally from Alabama, Ashima Franklin has a “girl next door” personality that mixes with her no holds barred delivery to form a hilarious comedy routine that’s inspired by her real-world situations",stand,no
Ashley Hesseltine,the_stand,,/photos/ashley_hesseltine.jpg,"Standup comedian, writer, and founder of @brosbeingbasic + @fashiondads_. Hobbies include: group texting, wine “tasting”, taco eating, dancing, hanging with her dog and petting every other dog she see",stand,no
Asif Ali,the_stand,,,Asif Ali is a stand-up comedian and actor. He's appeared on Wrecked and other TV shows. He performs at clubs across the country.,nycc,no
Atsuko Okatsuka,the_stand,,https://thestandnyc.com/images/comedians/_square/Atsuko_Okatsuka.jpg,Atsuko Okatsuka is a stand-up comedian and writer. Her HBO special The Intruder was a hit. She went viral for her 'drop challenge' dance trend. Known for her comedy about her immigrant grandmother and,nycc,no
Bassam Shawl,the_stand,,/photos/bassam_shawl.jpg,,none,no
Bassem Youssef,the_stand,,/photos/bassem_youssef.png,"Bassem Youssef is an Egyptian-American comedian, writer, and TV host. Known as 'the Jon Stewart of Egypt,' he hosted Al Bernameg, the most popular show in Egyptian TV history. He's performed at major ",nycc,no
Ben Bailey,the_stand,,/photos/ben_bailey.jpg,"Ben Bailey is a stand-up comedian and TV host. He's best known as the host of Cash Cab on the Discovery Channel, for which he won multiple Emmy Awards. He performs stand-up at clubs across the country",nycc,no
Ben Gleib,the_stand,,,"Ben Gleib is a stand-up comedian, actor, and game show host. He hosted the GSN show Idiotest and has appeared on multiple TV shows. He performs at clubs and theaters nationwide.",nycc,no
Bert Kreischer,the_stand,,/photos/bert_kreischer.jpg,"Bert Kreischer is a stand-up comedian, podcaster, and actor known as 'The Machine.' His shirtless performances and storytelling style made him a fan favorite. He co-hosts 2 Bears, 1 Cave with Tom Segu",nycc,no
Bill Burr,the_stand,,/photos/bill_burr.jpg,"Bill Burr is one of the top comedians in the world. Known for his brash, unapologetic style, he's hosted SNL, starred in and created the Netflix animated series F Is for Family, and appeared in The Ma",nycc,no
Brad Williams,the_stand,,,"Brad Williams is a stand-up comedian and podcaster. He's appeared on multiple late night shows, released Showtime specials, and tours constantly. Known for his high-energy performances and self-deprec",nycc,no
Brandi Denise,the_stand,,,"Brandi Denise Boyd is a social worker turned standup comedian, actor, and writer! Most recently she was selected as one of Just For Laughs New Faces of Comedy. Her new Comedy Central Feature just drop",stand,no
Brandon Wardell,the_stand,,,Brandon Wardell is a stand-up comedian and podcaster. He co-hosts the Yeah But Still podcast and has appeared on HBO's Crashing and Comedy Central.,nycc,no
Bret Ernst,the_stand,,,"Bret Ernst is a stand-up comedian and actor. He's appeared on NBC, Comedy Central, and performs at clubs and theaters across the country.",nycc,no
Brett Goldstein,the_stand,,/photos/brett_goldstein.jpg,"Brett Goldstein is a stand-up comedian, actor, and writer. He's best known for playing Roy Kent on Ted Lasso, for which he won multiple Emmy Awards. He also writes and performs stand-up.",nycc,no
Brian Holtzman,the_stand,,,"Brian Holtzman is a stand-up comic who performs regularly at Joe Rogan's Comedy Mothership in Austin Texas, as well as The Comedy Store in Los Angeles. In 2023 Brian Holtzman released his stand-up com",stand,no
